"Reservoir","Site","DateTime","Depth_m","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","DIC_mgL","DC_mgL","DN_mgL","Flag_TN","Flag_TP","Flag_NH4","Flag_NO3NO2","Flag_SRP","Flag_DOC","Flag_DIC","Flag_DC","Flag_DN"
"FCR",50,"2014-07-07 12:00:00",0.1,311,20.2,5,1,8,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-07-07 12:00:00",0.1,NA,NA,11,24,8,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-07 12:00:00",0.8,196,17.1,4,1,8,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-07 12:00:00",1.6,217,15.7,6,1,8,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-07 12:00:00",2.8,218,21.1,6,1,10,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-07 12:00:00",3.8,163,8,5,0,8,NA,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2014-07-07 12:00:00",5,183,13.3,10,1,7,1.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-07 12:00:00",6.2,180,18.1,22,1,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-07 12:00:00",8,183,22.3,28,2,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-07 12:00:00",9,252,23.5,32,1,7,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-14 12:00:00",0.1,224,15.1,5,1,7,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-07-14 12:00:00",0.1,NA,NA,13,30,9,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-14 12:00:00",0.8,251,19.3,6,1,9,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-14 12:00:00",1.6,194,24.4,6,1,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-14 12:00:00",2.8,256,21.1,6,1,8,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-14 12:00:00",3.8,274,21.3,9,1,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-14 12:00:00",5,235,24.1,10,2,7,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-14 12:00:00",6.2,233,24.2,39,2,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-14 12:00:00",8,156,25.6,38,2,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-14 12:00:00",9,214,27.7,38,2,6,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-21 12:00:00",0.1,139.6,11.1,0,1,13,2.3,NA,NA,NA,0,0,3,0,0,0,NA,NA,NA
"FCR",100,"2014-07-21 12:00:00",0.1,NA,NA,24,52,5,2.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-21 12:00:00",0.8,167.7,14.2,12,1,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-21 12:00:00",1.6,167.7,13.3,2,3,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-21 12:00:00",2.8,189.4,32.5,5,5,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-21 12:00:00",3.8,186.3,16.1,4,4,13,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-21 12:00:00",5,188.4,17.1,4,4,NA,4.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-21 12:00:00",6.2,167.7,15.4,6,4,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-21 12:00:00",8,168.8,15,9,3,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-21 12:00:00",9,207,17,10,6,5,1.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-28 12:00:00",0.1,165.7,13.8,15,2,6,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-07-28 12:00:00",0.1,NA,NA,8,34,7,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-28 12:00:00",0.8,165.7,14.1,12,3,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-28 12:00:00",1.6,162.7,13.4,5,3,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-28 12:00:00",2.8,174.9,16,1,3,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-28 12:00:00",3.8,184.2,15.5,6,2,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-28 12:00:00",5,169.8,15.5,8,5,4,1.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-28 12:00:00",6.2,167.7,20.5,15,1,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-28 12:00:00",8,150.6,17.6,8,4,3,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-07-28 12:00:00",9,174.9,18.8,10,4,4,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-04 12:00:00",0.1,171.8,14.8,2,3,5,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-08-04 12:00:00",0.1,NA,NA,14,33,9,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-04 12:00:00",0.8,166.7,12.9,4,2,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-04 12:00:00",1.6,155.6,13.3,19,1,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-04 12:00:00",2.8,163.7,15.9,4,3,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-04 12:00:00",3.8,190.5,18.2,6,4,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-04 12:00:00",5,165.7,24.8,14,5,5,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-04 12:00:00",6.2,145.6,13.6,2,1,3,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-04 12:00:00",8,192.6,20.1,25,5,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-04 12:00:00",9,465.1,40.2,91,0,6,2.2,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2014-08-11 12:00:00",0.1,153.6,13.2,2,6,4,2.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-08-11 12:00:00",0.1,NA,NA,10,42,8,2.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-11 12:00:00",0.8,194.7,15.9,17,3,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-11 12:00:00",1.6,177,15.4,4,4,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-11 12:00:00",2.8,187.3,18,14,1,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-11 12:00:00",3.8,177,16.2,14,4,3,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-11 12:00:00",5,219.2,13.6,12,4,4,1.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-11 12:00:00",6.2,188.4,14.9,26,2,2,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-11 12:00:00",8,205.3,18.9,32,9,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-11 12:00:00",9,279.4,20.8,176,4,5,2.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-18 12:00:00",0.1,169.8,12.9,5,4,7,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-08-18 12:00:00",0.1,NA,NA,8,30,7,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-18 12:00:00",0.8,171.8,12.9,1,6,18,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-18 12:00:00",1.6,208.5,18,4,2,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-18 12:00:00",2.8,180.1,21.4,1,6,9,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-18 12:00:00",3.8,205.3,24.1,8,5,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-18 12:00:00",5,187.3,17.7,6,5,9,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-18 12:00:00",6.2,214.9,16.6,41,5,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-18 12:00:00",8,321.4,23.8,100,7,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-18 12:00:00",9,1084.2,15.1,830,6,15,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-25 12:00:00",0.1,167.7,13,4,6,6,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-08-25 12:00:00",0.1,NA,NA,14,33,8,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-25 12:00:00",0.8,173.9,12.6,5,1,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-25 12:00:00",1.6,159.6,6.3,10,20,8,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-25 12:00:00",2.8,264.6,27.7,5,3,8,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-25 12:00:00",3.8,225.7,21,4,2,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-25 12:00:00",5,151.6,11.2,3,3,5,1.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-25 12:00:00",6.2,163.7,17.4,7,8,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-25 12:00:00",8,173.9,18.2,8,2,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-08-25 12:00:00",9,159.6,13.7,7,5,5,1.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-03 12:00:00",0.1,162.7,13,4,3,6,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-09-03 12:00:00",0.1,NA,NA,13,74,12,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-03 12:00:00",0.8,162.7,18.7,7,3,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-03 12:00:00",1.6,151.6,10.6,4,3,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-03 12:00:00",2.8,164.7,19.8,6,3,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-03 12:00:00",3.8,214.9,21.8,8,4,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-03 12:00:00",5,204.2,21.7,10,1,5,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-03 12:00:00",6.2,181.1,16.9,7,2,2,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-03 12:00:00",8,177,1.2,7,1,3,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-03 12:00:00",9,162.7,20.9,6,1,5,1.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-08 12:00:00",0.1,189,20.5,4,2,6,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-09-08 12:00:00",0.1,NA,NA,19,88,4,2.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-08 12:00:00",0.8,185,11.6,5,1,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-08 12:00:00",1.6,184,10.9,6,1,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-08 12:00:00",2.8,188,15.4,26,1,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-08 12:00:00",3.8,216,20.5,12,2,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-08 12:00:00",5,202,13.2,13,1,5,1.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-08 12:00:00",6.2,182,14.7,10,1,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-08 12:00:00",8,188,14,10,1,2,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-08 12:00:00",9,199,12.1,12,2,4,1.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-15 12:00:00",0.1,165,20.4,4,1,3,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-09-15 12:00:00",0.1,NA,NA,33,62,5,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-15 12:00:00",0.8,171,16.6,4,2,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-15 12:00:00",1.6,170,18.1,4,2,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-15 12:00:00",2.8,177,17.8,6,2,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-15 12:00:00",3.8,177,17.7,6,2,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-15 12:00:00",5,197,28.7,23,3,6,1.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-15 12:00:00",6.2,213,22.5,18,3,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-15 12:00:00",8,207,14.5,46,0,4,NA,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2014-09-15 12:00:00",9,189,18.8,35,3,5,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-22 12:00:00",0.1,213,14.9,4,1,6,2.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-09-22 12:00:00",0.1,NA,NA,12,NA,9,1.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-22 12:00:00",0.8,201,12.6,6,0,6,NA,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2014-09-22 12:00:00",1.6,183,13.4,10,2,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-22 12:00:00",2.8,192,10.4,6,2,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-22 12:00:00",3.8,197,13.6,8,1,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-22 12:00:00",5,262,25.3,7,1,5,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-22 12:00:00",6.2,181,13.4,7,1,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-22 12:00:00",8,192,12.2,16,0,3,NA,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2014-09-22 12:00:00",9,200,10.7,32,2,5,1.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-29 12:00:00",0.1,193,15.5,3,1,6,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-09-29 12:00:00",0.1,NA,NA,8,84,13,1.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-29 12:00:00",0.8,209,14.4,6,1,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-29 12:00:00",1.6,206,14.4,10,11,3,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-29 12:00:00",2.8,222,24,31,0,5,NA,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2014-09-29 12:00:00",3.8,220,18,5,2,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-29 12:00:00",5,250,25,7,1,4,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-29 12:00:00",6.2,214,18.5,6,1,2,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-29 12:00:00",8,178,15.5,8,2,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-09-29 12:00:00",9,189,17.3,10,3,7,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-06 12:00:00",0.1,203,14.9,8,NA,5,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-10-06 12:00:00",0.1,NA,NA,8,57,6,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-06 12:00:00",0.8,296,16.5,18,2,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-06 12:00:00",1.6,247,14.9,14,1,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-06 12:00:00",2.8,229,18.4,7,1,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-06 12:00:00",3.8,255,28.8,5,1,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-06 12:00:00",5,278,22.7,6,1,2,2.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-06 12:00:00",6.2,250,20.8,7,1,3,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-06 12:00:00",8,181,14.9,6,1,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-06 12:00:00",9,201,16.9,8,1,3,1.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-15 12:00:00",0.1,215,15.7,5,0,4,2.7,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",100,"2014-10-15 12:00:00",0.1,NA,NA,7,4,5,3.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-15 12:00:00",0.8,225,18.2,6,1,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-15 12:00:00",1.6,220,16.7,5,1,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-15 12:00:00",2.8,207,17.2,4,1,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-15 12:00:00",3.8,209,17.2,4,1,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-15 12:00:00",5,234,18.5,3,2,5,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-15 12:00:00",6.2,225,19.4,9,1,2,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-15 12:00:00",8,186,25.1,17,2,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-15 12:00:00",9,203,15,20,1,3,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-23 12:00:00",0.1,218,10,3,6,4,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-10-23 12:00:00",0.1,NA,NA,3,0,7,1.7,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2014-10-23 12:00:00",0.8,206,18,4,2,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-23 12:00:00",1.6,225,13.1,5,1,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-23 12:00:00",2.8,209,14.6,8,1,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-23 12:00:00",3.8,221,16,4,0,4,NA,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2014-10-23 12:00:00",5,243,14.8,6,1,5,2.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-23 12:00:00",6.2,235,21.9,4,1,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-23 12:00:00",8,264,21.6,5,3,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-10-23 12:00:00",9,208,22.3,4,1,6,2.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-11-10 12:00:00",0.1,197,22.2,3,2,4,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2014-11-10 12:00:00",0.1,NA,NA,7,1,8,3.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-11-10 12:00:00",0.8,224,18.9,4,0,3,NA,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2014-11-10 12:00:00",1.6,211,21.1,5,2,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-11-10 12:00:00",2.8,205,21.2,4,1,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-11-10 12:00:00",3.8,208,21.2,4,3,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-11-10 12:00:00",5,203,23.4,4,1,3,2.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-11-10 12:00:00",6.2,202,18.6,4,2,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-11-10 12:00:00",8,205,17,4,1,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-11-10 12:00:00",9,205,23.2,4,2,5,3.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-12-10 12:00:00",0.1,181,15.9,4,0,4,NA,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",100,"2014-12-10 12:00:00",0.1,NA,NA,7,0,6,NA,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2014-12-10 12:00:00",0.8,184,13.4,6,4,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-12-10 12:00:00",1.6,181,15.6,4,3,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-12-10 12:00:00",2.8,176,18.9,5,2,3,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-12-10 12:00:00",3.8,182,14.5,7,1,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-12-10 12:00:00",5,179,13.4,3,2,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-12-10 12:00:00",6.2,201,11.7,6,1,4,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-12-10 12:00:00",8,187,18,4,1,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2014-12-10 12:00:00",9,185,9.4,4,1,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2015-02-06 12:00:00",0.1,130,7.8,11,3,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2015-02-06 12:00:00",0.1,113,10,14,16,5,1.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2015-02-06 12:00:00",1.6,146,15.4,12,3,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2015-02-06 12:00:00",3.8,131,11.7,12,4,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2015-02-06 12:00:00",5,132,13.2,12,2,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2015-02-06 12:00:00",6.2,141,16.3,20,56,17,NA,NA,NA,NA,0,0,7,7,7,0,NA,NA,NA
"FCR",50,"2015-02-06 12:00:00",8,140,15,11,2,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2015-02-06 12:00:00",9,133,14.1,12,2,6,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2015-03-16 12:00:00",0.1,274,16.9,14,3,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2015-03-16 12:00:00",0.1,133,9.1,16,25,6,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2015-03-16 12:00:00",3.8,132,14.5,22,4,7,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2015-03-16 12:00:00",5,129,12.5,13,3,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2015-03-16 12:00:00",6.2,127,15.8,12,3,3,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2015-03-16 12:00:00",8,161,13.7,46,9,5,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2015-03-16 12:00:00",9,198,14.9,85,10,3,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2015-03-31 12:00:00",0.1,170,18.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2015-03-31 12:00:00",0.1,156,17.2,NA,NA,NA,1.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
